conflict_id,date,symbol,company,action_1,action_2,effective_date_1,effective_date_2,source_url_1,source_url_2,source_sha256_1,source_sha256_2,observation_ids,severity,difference,root_cause,correction_applied,resolution_status,notes
2b350cf856b01bc53fd09940c37d2cfd6b5a73f5fb61bc23f7ab734fb1831040,2016-09-30,PIIND,PI Industries Ltd.,ADD,,2016-09-30,,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,,5a62ae30702b448323496a7099a40cef446941cabd1b1677af63d6ff2aef6742,,7598da13151bae6331be27ced7170d3c42d8a4b9d848d0a7846703a87c991ff7,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
50dfd5abd285373ae6a80df162b17ce5df6d93c953276fcf9ccf412479522480,2022-03-31,ABBOTINDIA,Abbott India Ltd.,ADD,,2022-03-31,,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,,3091cf1c10b57bbae3b81645f5d91916a1af2bb7284902060f4640f7fb9fcd56,,9cb0f7d155ad22fdc46c027144e6a0f1aca6fab84bb5d2ac66415714bcc0d67e,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
70e950a578b3c72e572564f320161c09edb1a7d37c592c7b2a03ca3015be7b64,2023-03-31,ADANIPOWER,Adani Power Ltd.,ADD,,2023-03-31,,https://www.niftyindices.com/Press_Release/ind_prs17022023_1.pdf,,fc55cd8916629df82b94a31e03c050b096bcbf98bcd1fb6e700c3223e93b8cbe,,7a38974c526b57546e72292c88564592073479c89db7a294e20276251b8a590e,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
81f8827412a7eab90421a9ece4a076d75f631e81e3c0f4235034a720cbc519c8,2024-03-28,OFSS,Oracle Financial Services Software Ltd.,ADD,,2024-03-28,,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,,5c70d043edde682a31fc5fa043a3b829a380fc9896de904bcb76d64b8319f698,,9082af191dad55b1a5094f2776c1b0925c57d783094457fa4df86374c4edcca7,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
c50bb8409e65c87490f123dedb2ebcc06e6a38aff9f41265c7c067982146033e,2025-09-30,FORTIS,Fortis Healthcare Ltd.,ADD,,2025-09-30,,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,,731113af85aad6b54cce359d5465d84e6062b28b03c21cd9922a20a3f44d2de1,,0a2cc711da55da1cf2418900530fd942d9926b4efb10d25156c26c40e96cb28f,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
1427552607c6b8a9677c387a6db37237fe4adc42cf8ee05b6696e63971855968,2026-03-30,LAURUSLABS,Laurus Labs Ltd.,ADD,,2026-03-30,,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,,cb5830aff1e8715997d9204509315f393ed961838ebc14e986fcb800c62e5a0b,,7e904cab045298a8dbc6129fada339f38993590ab23c44aa146584661c3d0645,CRITICAL,Cannot add an already active instrument.,MANUAL_REVIEW,NONE,UNRESOLVED_MANUAL_REVIEW,Duplicate or same-priority assertions remain fail-closed; no row was discarded.
